sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,74.6.140.31,2000,25,6,3,48,48,144,48.0,0.0,6.008267879486084,3.0050251483917236,9.013293027877808,4.506646513938904,1.5016213655471802,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.113.27,4544,25,6,3,48,48,144,48.0,0.0,6.0058979988098145,3.0069239139556885,9.012821912765503,4.5064109563827515,1.499487042427063,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,198.136.202.22,1833,25,6,3,48,48,144,48.0,0.0,6.008939981460571,2.90364408493042,8.912584066390991,4.456292033195496,1.5526479482650757,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.120.234.114,2682,25,6,3,48,48,144,48.0,0.0,6.0092480182647705,3.004316806793213,9.013564825057983,4.506782412528992,1.5024656057357788,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.159.42,2556,25,6,3,48,48,144,48.0,0.0,6.00893497467041,3.0043609142303467,9.013295888900757,4.506647944450378,1.5022870302200317,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,87.237.40.214,2079,53,17,2,141,57,198,99.0,42.0,0.05555391311645508,0.05555391311645508,0.05555391311645508,0.05555391311645508,0.0,1,1.0,1,57,57,57,57,0.0,57,1,141,141,141,141,0.0,141,
147.32.84.165,178.236.177.66,2077,53,17,2,145,59,204,102.0,43.0,0.017052888870239258,0.017052888870239258,0.017052888870239258,0.017052888870239258,0.0,1,1.0,1,59,59,59,59,0.0,59,1,145,145,145,145,0.0,145,
147.32.84.165,74.6.136.65,4488,25,6,3,48,48,144,48.0,0.0,6.008790969848633,3.00393009185791,9.012721061706543,4.5063605308532715,1.5024304389953613,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.190.61.35,2077,53,17,2,172,58,230,115.0,57.0,0.12540912628173828,0.12540912628173828,0.12540912628173828,0.12540912628173828,0.0,1,1.0,1,58,58,58,58,0.0,58,1,172,172,172,172,0.0,172,
147.32.84.165,165.21.74.116,1407,25,6,3,48,48,144,48.0,0.0,6.008868932723999,3.004222869873047,9.013091802597046,4.506545901298523,1.502323031425476,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,3273,4506,6,3,48,48,144,48.0,0.0,6.00835108757019,3.004213809967041,9.012564897537231,4.506282448768616,1.5020686388015747,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.133.57.141,2277,80,6,11,1500,40,2579,234.45454545454547,419.62956903275006,0.15675711631774902,4.0531158447265625e-06,0.46755480766296387,0.04675548076629639,0.07101941785011809,5,0.5,6,398,40,606,101.0,132.85455706649032,48,5,1500,40,1973,394.6,564.9749020974294,48,
147.32.84.165,196.0.35.154,2627,6667,6,2,48,48,96,48.0,0.0,3.004060983657837,3.004060983657837,3.004060983657837,3.004060983657837,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.1,1811,25,6,3,48,48,144,48.0,0.0,6.007885932922363,3.004976987838745,9.012862920761108,4.506431460380554,1.501454472541809,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,88.212.221.10,2911,25,6,3,48,48,144,48.0,0.0,6.019763946533203,2.9960708618164062,9.01583480834961,4.507917404174805,1.5118465423583984,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,59.48.7.172,1332,6667,6,6,48,40,264,44.0,4.0,0.4580540657043457,0.3433709144592285,1.9161159992218018,0.3832231998443604,0.04942226646513418,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,46.4.24.50,4420,25,6,3,48,48,144,48.0,0.0,5.9086549282073975,2.981369972229004,8.890024900436401,4.445012450218201,1.4636424779891968,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.245.57.15,2625,25,6,3,48,48,144,48.0,0.0,6.008925914764404,3.00416898727417,9.013094902038574,4.506547451019287,1.5023784637451172,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,46.4.33.77,2077,53,17,2,166,59,225,112.5,53.5,0.027730941772460938,0.027730941772460938,0.027730941772460938,0.027730941772460938,0.0,1,1.0,1,59,59,59,59,0.0,59,1,166,166,166,166,0.0,166,
147.32.84.165,212.117.174.7,1174,4506,6,3,48,48,144,48.0,0.0,6.0088419914245605,3.0039918422698975,9.012833833694458,4.506416916847229,1.5024250745773315,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,213.111.249.148,1899,6667,6,6,48,40,264,44.0,4.0,0.4344668388366699,0.0677490234375,1.0801849365234375,0.2160369873046875,0.17445042859885035,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,66.197.230.37,2077,53,17,114,523,54,32504,285.12280701754383,232.69357685142523,6738.2313580513,0.0005691051483154297,9129.72268295288,80.7940060438308,652.9115054262801,113,1.0,57,57,54,3119,54.719298245614034,0.8736771647713159,57,57,523,171,29385,515.5263157894736,46.04654596382416,171,
147.32.84.165,88.198.21.142,2077,53,17,2,219,58,277,138.5,80.5,0.02751302719116211,0.02751302719116211,0.02751302719116211,0.02751302719116211,0.0,1,1.0,1,58,58,58,58,0.0,58,1,219,219,219,219,0.0,219,
147.32.84.165,174.122.110.168,2077,53,17,16,173,56,1820,113.75,54.554445281754994,8515.916474103928,0.0039730072021484375,8818.406005859375,587.8937337239583,2120.183399432774,7,0.4666666666666667,8,64,56,474,59.25,2.436698586202241,56,8,173,165,1346,168.25,2.436698586202241,165,
147.32.84.165,60.190.223.75,1388,888,6,11,525,40,1134,103.0909090909091,143.9863974291603,0.3275630474090576,5.9604644775390625e-06,0.971977949142456,0.0971977949142456,0.14808001455715808,5,0.5,6,525,40,733,122.16666666666667,180.17622546335633,48,5,231,40,401,80.2,75.45700762685993,48,
147.32.84.165,174.133.57.141,4576,80,6,12,1500,40,2619,218.25,405.3435014486684,1.4183320999145508,1.6927719116210938e-05,2.221703052520752,0.2019730047746138,0.3988812023437747,6,0.5454545454545454,6,398,40,606,101.0,132.85455706649032,48,6,1500,40,2013,335.5,532.4107906494759,48,
147.32.84.165,119.154.130.96,1680,6667,6,3,48,48,144,48.0,0.0,6.008452892303467,3.0035510063171387,9.012003898620605,4.506001949310303,1.502450942993164,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.98.36.4,1352,25,6,3,48,48,144,48.0,0.0,6.00819993019104,3.0045549869537354,9.012754917144775,4.506377458572388,1.5018224716186523,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,134.114.96.19,1182,25,6,3,48,48,144,48.0,0.0,6.008975028991699,3.004333972930908,9.013309001922607,4.506654500961304,1.5023205280303955,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.72.165.79,2661,25,6,3,48,48,144,48.0,0.0,6.00844407081604,3.0049030780792236,9.013347148895264,4.506673574447632,1.5017704963684082,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,41.239.162.145,3537,6667,6,2,48,48,96,48.0,0.0,3.003844976425171,3.003844976425171,3.003844976425171,3.003844976425171,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,4997,4506,6,6,48,48,288,48.0,0.0,21.53120994567871,2.9071669578552246,39.456892013549805,7.891378402709961,6.9551655442927975,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,4780,4506,6,3,48,48,144,48.0,0.0,6.008652925491333,2.434657096862793,8.443310022354126,4.221655011177063,1.78699791431427,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.16.22.30,2077,53,17,41,383,53,5642,137.609756097561,106.69580146922381,6562.814109802246,0.007791042327880859,9968.930571079254,249.22326427698135,1033.5790253997036,37,0.925,21,65,53,1211,57.666666666666664,2.3970881806958633,58,20,383,119,4431,221.55,97.8506387306695,242,
147.32.84.165,201.67.253.254,4796,6667,6,3,48,48,144,48.0,0.0,6.008536100387573,3.004081964492798,9.012618064880371,4.5063090324401855,1.5022270679473877,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.98.36.4,2639,25,6,3,48,48,144,48.0,0.0,6.008793115615845,3.004232883453369,9.013025999069214,4.506512999534607,1.5022801160812378,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.1,1524,25,6,3,48,48,144,48.0,0.0,6.008599042892456,3.004197120666504,9.01279616355896,4.50639808177948,1.502200961112976,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.33,3813,25,6,3,48,48,144,48.0,0.0,6.004954099655151,3.008220911026001,9.013175010681152,4.506587505340576,1.4983665943145752,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,4434,4506,6,3,48,48,144,48.0,0.0,6.0083489418029785,3.0044870376586914,9.01283597946167,4.506417989730835,1.5019309520721436,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,192.71.53.53,2077,53,17,4,163,54,415,103.75,48.038396101452015,304.10472321510315,0.03217601776123047,304.16912603378296,101.38970867792766,143.34116142756784,3,1.0,2,59,54,113,56.5,2.5,59,2,163,139,302,151.0,12.0,139,
147.32.84.165,98.139.175.224,4061,25,6,3,48,48,144,48.0,0.0,5.908297061920166,3.0042150020599365,8.912512063980103,4.456256031990051,1.4520410299301147,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,213.243.100.67,2855,25,6,6,48,48,288,48.0,0.0,226.06857895851135,3.004080057144165,244.0937659740448,48.81875319480896,88.63509723445885,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,69.10.34.51,2077,53,17,2,154,55,209,104.5,49.5,0.1022188663482666,0.1022188663482666,0.1022188663482666,0.1022188663482666,0.0,1,1.0,1,55,55,55,55,0.0,55,1,154,154,154,154,0.0,154,
147.32.84.165,98.139.54.60,1914,25,6,3,48,48,144,48.0,0.0,6.008357048034668,3.004344940185547,9.012701988220215,4.506350994110107,1.5020060539245605,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,1950,4506,6,3,48,48,144,48.0,0.0,6.0088090896606445,3.0038888454437256,9.01269793510437,4.506348967552185,1.5024601221084595,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,3841,25,6,3,48,48,144,48.0,0.0,6.0085060596466064,2.90380597114563,8.912312030792236,4.456156015396118,1.5523500442504883,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,216.218.215.123,2079,53,17,2,127,63,190,95.0,32.0,0.174422025680542,0.174422025680542,0.174422025680542,0.174422025680542,0.0,1,1.0,1,63,63,63,63,0.0,63,1,127,127,127,127,0.0,127,
147.32.84.165,65.55.37.72,1847,25,6,3,48,48,144,48.0,0.0,6.008764982223511,3.004187822341919,9.01295280456543,4.506476402282715,1.502288579940796,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.163.21.38,2657,80,6,11,1500,40,2673,243.0,424.6472332740115,0.10837602615356445,5.0067901611328125e-06,0.25326991081237793,0.025326991081237794,0.034095037194547734,6,0.6,6,515,40,723,120.5,176.44994568809972,48,5,1500,40,1950,390.0,565.453446359645,48,
147.32.84.165,98.139.175.224,3539,25,6,3,48,48,144,48.0,0.0,6.006497144699097,3.003537893295288,9.010035037994385,4.505017518997192,1.5014796257019043,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,79.137.231.6,2077,53,17,2,329,62,391,195.5,133.5,0.06459403038024902,0.06459403038024902,0.06459403038024902,0.06459403038024902,0.0,1,1.0,1,62,62,62,62,0.0,62,1,329,329,329,329,0.0,329,
147.32.84.165,217.29.76.13,2077,53,17,2,160,62,222,111.0,49.0,0.020254850387573242,0.020254850387573242,0.020254850387573242,0.020254850387573242,0.0,1,1.0,1,62,62,62,62,0.0,62,1,160,160,160,160,0.0,160,
147.32.84.165,87.118.116.14,2931,25,6,3,48,48,144,48.0,0.0,5.908432960510254,3.0038959980010986,8.912328958511353,4.456164479255676,1.4522684812545776,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.113.232.82,4295,80,6,55,1500,40,43483,790.6,713.5185440668467,7.965972900390625,3.814697265625e-06,11.083702087402344,0.20525374235930266,1.1360849835871603,14,0.25925925925925924,24,322,40,1515,63.125,75.54761881312564,48,31,1500,40,41968,1353.8064516129032,414.63068832433555,48,
147.32.84.165,64.12.90.33,3805,25,6,3,48,48,144,48.0,0.0,6.008897066116333,3.003713846206665,9.012610912322998,4.506305456161499,1.502591609954834,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.156.193,4164,25,6,3,48,48,144,48.0,0.0,6.008683919906616,3.0039799213409424,9.012663841247559,4.506331920623779,1.502351999282837,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.95.64.197,4817,25,6,6,48,48,288,48.0,0.0,212.6479070186615,3.003269910812378,230.6741509437561,46.13483018875122,83.2673843352142,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.113.27,1768,25,6,3,48,48,144,48.0,0.0,6.007929801940918,3.0051560401916504,9.013085842132568,4.506542921066284,1.5013868808746338,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.236.79.229,3425,80,6,9,570,40,1384,153.77777777777777,208.9666521921502,0.1200568675994873,8.106231689453125e-06,0.35768890380859375,0.04471111297607422,0.05731521944871206,5,0.625,5,570,40,738,147.6,211.22272605001575,48,4,518,40,646,161.5,205.85128126878394,48,
147.32.84.165,85.186.104.184,1526,6667,6,2,48,48,96,48.0,0.0,2.931144952774048,2.931144952774048,2.931144952774048,2.931144952774048,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.238.159.206,1046,25,6,3,48,48,144,48.0,0.0,6.008651971817017,3.004293918609619,9.012945890426636,4.506472945213318,1.5021790266036987,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,41.223.57.74,1560,6667,6,2,48,48,96,48.0,0.0,3.0045418739318848,3.0045418739318848,3.0045418739318848,3.0045418739318848,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.68.160.47,2077,53,17,2,229,59,288,144.0,85.0,0.059807777404785156,0.059807777404785156,0.059807777404785156,0.059807777404785156,0.0,1,1.0,1,59,59,59,59,0.0,59,1,229,229,229,229,0.0,229,
147.32.84.165,169.232.46.250,2546,25,6,3,48,48,144,48.0,0.0,5.918751955032349,3.0087690353393555,8.927520990371704,4.463760495185852,1.4549914598464966,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.143.27,3960,25,6,3,48,48,144,48.0,0.0,6.008070230484009,2.9045369625091553,8.912607192993164,4.456303596496582,1.5517666339874268,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.175.224,3581,25,6,3,48,48,144,48.0,0.0,6.008732080459595,3.0043060779571533,9.013038158416748,4.506519079208374,1.5022130012512207,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,95.211.130.26,2079,53,17,2,118,62,180,90.0,28.0,0.01793694496154785,0.01793694496154785,0.01793694496154785,0.01793694496154785,0.0,1,1.0,1,62,62,62,62,0.0,62,1,118,118,118,118,0.0,118,
147.32.84.165,212.117.174.7,2541,4506,6,3,48,48,144,48.0,0.0,6.010577201843262,3.004861831665039,9.0154390335083,4.50771951675415,1.5028576850891113,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,2447,25,6,3,48,48,144,48.0,0.0,6.021521091461182,3.009840965270996,9.031362056732178,4.515681028366089,1.5058400630950928,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.67.3.250,2079,53,17,2,199,55,254,127.0,72.0,0.0663762092590332,0.0663762092590332,0.0663762092590332,0.0663762092590332,0.0,1,1.0,1,55,55,55,55,0.0,55,1,199,199,199,199,0.0,199,
147.32.84.165,165.21.74.121,2400,25,6,3,48,48,144,48.0,0.0,5.370828866958618,4.027912139892578,9.398741006851196,4.699370503425598,0.67145836353302,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.98,3165,25,6,3,48,48,144,48.0,0.0,6.0215089321136475,2.963205099105835,8.984714031219482,4.492357015609741,1.5291519165039062,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.103.1,4765,25,6,3,48,48,144,48.0,0.0,6.010411977767944,3.004770040512085,9.01518201828003,4.507591009140015,1.5028209686279297,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,32.97.182.144,2379,25,6,3,48,48,144,48.0,0.0,5.434830904006958,4.361211061477661,9.79604196548462,4.89802098274231,0.5368099212646484,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.208.5.3,4030,25,6,3,48,48,144,48.0,0.0,6.008930921554565,3.004495143890381,9.013426065444946,4.506713032722473,1.5022178888320923,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,128.112.129.15,2079,53,17,2,162,62,224,112.0,50.0,0.10749411582946777,0.10749411582946777,0.10749411582946777,0.10749411582946777,0.0,1,1.0,1,62,62,62,62,0.0,62,1,162,162,162,162,0.0,162,
147.32.84.165,212.109.195.18,2077,53,17,2,149,64,213,106.5,42.5,0.13210010528564453,0.13210010528564453,0.13210010528564453,0.13210010528564453,0.0,1,1.0,1,64,64,64,64,0.0,64,1,149,149,149,149,0.0,149,
147.32.84.165,98.137.54.238,4662,25,6,3,48,48,144,48.0,0.0,6.00832200050354,2.8073790073394775,8.815701007843018,4.407850503921509,1.6004714965820312,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,123.27.93.41,3531,6667,6,2,48,48,96,48.0,0.0,3.003941059112549,3.003941059112549,3.003941059112549,3.003941059112549,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.78.241.126,2079,53,17,2,142,58,200,100.0,42.0,0.01736903190612793,0.01736903190612793,0.01736903190612793,0.01736903190612793,0.0,1,1.0,1,58,58,58,58,0.0,58,1,142,142,142,142,0.0,142,
147.32.84.165,67.228.59.198,4941,25,6,3,48,48,144,48.0,0.0,6.008430004119873,3.0044398307800293,9.012869834899902,4.506434917449951,1.5019950866699219,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,81.26.144.245,4056,25,6,3,48,48,144,48.0,0.0,6.008090972900391,3.004589080810547,9.012680053710938,4.506340026855469,1.5017509460449219,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,2867,25,6,3,48,48,144,48.0,0.0,6.0086939334869385,2.8065052032470703,8.815199136734009,4.407599568367004,1.601094365119934,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.108.122.151,2079,53,17,73,61,60,4395,60.205479452054796,0.40405153982907516,8810.373797893524,1.5974044799804688e-05,9672.067095041275,134.3342652089066,1031.300195632538,0,0.0,73,61,60,4395,60.205479452054796,0.40405153982907516,61,0,0,0,0,0,0.0,0,
147.32.84.165,74.6.136.244,1093,25,6,3,48,48,144,48.0,0.0,6.008212089538574,3.004518985748291,9.012731075286865,4.506365537643433,1.5018465518951416,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.146.193,4069,25,6,3,48,48,144,48.0,0.0,6.008916139602661,3.00431489944458,9.013231039047241,4.506615519523621,1.5023006200790405,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.171.138,1870,65500,6,15,65,40,658,43.86666666666667,6.581455428365023,296.41390204429626,0.00021600723266601562,298.0351040363312,21.2882217168808,76.3064009604933,10,0.7142857142857143,9,50,40,380,42.22222222222222,3.7051848890073495,48,6,65,40,278,46.333333333333336,8.806563209081943,48,
147.32.84.165,98.139.175.225,3144,25,6,3,48,48,144,48.0,0.0,6.008475065231323,3.003843069076538,9.012318134307861,4.506159067153931,1.5023159980773926,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,204.127.217.16,4338,25,6,3,48,48,144,48.0,0.0,6.008910179138184,3.0040018558502197,9.012912034988403,4.506456017494202,1.502454161643982,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,2793,25,6,3,48,48,144,48.0,0.0,6.009510040283203,3.0021021366119385,9.011612176895142,4.505806088447571,1.5037039518356323,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,165.21.74.113,4633,25,6,3,48,48,144,48.0,0.0,6.008826017379761,3.004333019256592,9.013159036636353,4.506579518318176,1.5022464990615845,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.72.192.149,1580,25,6,3,48,48,144,48.0,0.0,6.009162902832031,3.0041000843048096,9.01326298713684,4.50663149356842,1.5025314092636108,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,95.163.64.203,2077,53,17,2,193,57,250,125.0,68.0,0.06518006324768066,0.06518006324768066,0.06518006324768066,0.06518006324768066,0.0,1,1.0,1,57,57,57,57,0.0,57,1,193,193,193,193,0.0,193,
147.32.84.165,78.46.147.73,2079,53,17,2,188,61,249,124.5,63.5,0.027816057205200195,0.027816057205200195,0.027816057205200195,0.027816057205200195,0.0,1,1.0,1,61,61,61,61,0.0,61,1,188,188,188,188,0.0,188,
147.32.84.165,173.192.170.88,2839,80,6,3,48,48,144,48.0,0.0,6.0086798667907715,3.004059076309204,9.012738943099976,4.506369471549988,1.5023103952407837,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,193.252.22.92,4741,25,6,3,48,48,144,48.0,0.0,6.008829116821289,2.996501922607422,9.005331039428711,4.5026655197143555,1.5061635971069336,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,202.137.234.30,3078,25,6,3,48,48,144,48.0,0.0,6.008519887924194,3.00393009185791,9.012449979782104,4.506224989891052,1.502294898033142,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,80.84.34.78,2123,25,6,3,48,48,144,48.0,0.0,6.009185075759888,3.003459930419922,9.01264500617981,4.506322503089905,1.502862572669983,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,168.95.5.32,3817,25,6,3,48,48,144,48.0,0.0,6.008647918701172,3.004507064819336,9.013154983520508,4.506577491760254,1.502070426940918,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.6.136.65,1202,25,6,3,48,48,144,48.0,0.0,6.007862091064453,3.0053420066833496,9.013204097747803,4.506602048873901,1.5012600421905518,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.96.45,147.32.84.165,2139,21,6,2,60,40,100,50.0,10.0,0.0004258155822753906,0.0004258155822753906,0.0004258155822753906,0.0004258155822753906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.84.165,209.85.229.27,4972,25,6,3,48,48,144,48.0,0.0,6.008785963058472,3.004467010498047,9.013252973556519,4.506626486778259,1.5021594762802124,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,94.63.150.20,1058,80,6,10,507,40,1129,112.9,150.19617172218472,0.10441184043884277,6.9141387939453125e-06,0.30938196182250977,0.03437577353583442,0.04759500649236388,5,0.5555555555555556,5,507,40,675,135.0,186.0258046616114,48,5,286,40,454,90.8,97.6491679432037,48,
147.32.84.165,71.74.56.243,3951,25,6,3,48,48,144,48.0,0.0,5.908524990081787,3.004301071166992,8.91282606124878,4.45641303062439,1.4521119594573975,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.143.27,3364,25,6,3,48,48,144,48.0,0.0,6.0082690715789795,3.0054829120635986,9.013751983642578,4.506875991821289,1.5013930797576904,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.69.240.20,3766,25,6,3,48,48,144,48.0,0.0,6.009285926818848,2.9816040992736816,8.99089002609253,4.495445013046265,1.513840913772583,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.24.177.2,2079,53,17,2,167,57,224,112.0,55.0,0.09433794021606445,0.09433794021606445,0.09433794021606445,0.09433794021606445,0.0,1,1.0,1,57,57,57,57,0.0,57,1,167,167,167,167,0.0,167,
147.32.84.165,212.117.174.7,3674,4506,6,3,48,48,144,48.0,0.0,6.008775234222412,2.9029059410095215,8.911681175231934,4.455840587615967,1.5529346466064453,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.232.217,1920,80,6,8,773,40,1767,220.875,308.8071556408627,2.464409828186035,0.00023603439331054688,2.7647109031677246,0.39495870045253206,0.8470062288731817,4,0.5714285714285714,5,773,40,941,188.2,292.41641540789055,48,3,738,40,826,275.3333333333333,327.1710391964559,48,
147.32.84.165,84.54.205.190,2079,53,17,2,155,56,211,105.5,49.5,0.1376340389251709,0.1376340389251709,0.1376340389251709,0.1376340389251709,0.0,1,1.0,1,56,56,56,56,0.0,56,1,155,155,155,155,0.0,155,
147.32.96.45,147.32.84.165,2153,21,6,2,60,40,100,50.0,10.0,0.0003871917724609375,0.0003871917724609375,0.0003871917724609375,0.0003871917724609375,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
