sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,212.117.171.138,1735,65500,6,17,819,40,2222,130.7058823529412,238.912182908006,2.094879150390625,5.9604644775390625e-06,2.6588640213012695,0.16617900133132935,0.5008254963394693,12,0.75,8,819,40,1119,139.875,256.71211380649726,48,9,749,40,1103,122.55555555555556,221.57622772165345,48
147.32.84.165,212.117.171.138,1377,65500,6,127,1500,40,99938,786.9133858267717,697.7022922142203,3.245162010192871,5.793571472167969e-05,5.990253210067749,0.047541692143394834,0.29693562163264253,81,0.6428571428571429,79,1500,40,90379,1144.0379746835442,570.3722178651009,48,48,1500,40,9559,199.14583333333334,444.0207385163883,48
147.32.84.165,65.54.234.78,1306,443,6,16,1500,40,5362,335.125,489.20801748847083,0.1659250259399414,1.6927719116210938e-05,1.1160061359405518,0.07440040906270345,0.07569190801730903,11,0.7333333333333333,8,733,40,1348,168.5,224.73873720389193,48,8,1500,40,4014,501.75,610.4209101103926,48
147.32.84.165,94.63.150.63,1113,80,6,10,507,40,1130,113.0,150.3116761931687,0.10723090171813965,7.867813110351562e-06,0.3264598846435547,0.03627332051595052,0.049266764402860756,5,0.5555555555555556,5,507,40,675,135.0,186.0258046616114,48,5,287,40,455,91.0,98.04896735815221,48
147.32.84.165,94.63.149.152,1039,80,6,38,1500,40,27416,721.4736842105264,717.0642904760356,0.03821992874145508,4.0531158447265625e-06,0.22040700912475586,0.005956946192560969,0.013098946576427763,13,0.35135135135135137,17,130,40,778,45.76470588235294,21.142456342809663,48,21,1500,40,26638,1268.4761904761904,511.11154490763425,48
147.32.84.165,46.4.36.120,1881,443,6,6,48,40,264,44.0,4.0,0.47316598892211914,0.0272519588470459,1.0091090202331543,0.20182180404663086,0.21385138558929037,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1942,443,6,6,48,40,264,44.0,4.0,0.4737269878387451,0.0273439884185791,1.0088920593261719,0.20177841186523438,0.21360101047706187,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,124.125.21.140,1073,3128,6,3,48,48,144,48.0,0.0,6.008707046508789,3.003821849822998,9.012528896331787,4.5062644481658936,1.5024425983428955,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,125.99.28.64,1074,3128,6,3,48,48,144,48.0,0.0,6.008697986602783,3.0037169456481934,9.012414932250977,4.506207466125488,1.502490520477295,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1690,443,6,6,48,40,264,44.0,4.0,0.48198699951171875,0.027308940887451172,0.9874038696289062,0.19748077392578126,0.2091258322383175,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.55.16.187,1320,443,6,20,1500,40,8196,409.8,550.6682849048054,0.16916322708129883,1.0967254638671875e-05,1.1498851776123047,0.06052027250591077,0.0663787698073896,10,0.5263157894736842,10,1500,40,3396,339.6,490.7093233269569,48,10,1500,40,4800,480.0,596.5059932641079,48
147.32.84.165,212.117.171.138,1507,65500,6,134,1500,40,101643,758.5298507462686,702.0976958244966,6.393701076507568,3.814697265625e-06,14.006357192993164,0.10531095633829447,0.7199992541106628,95,0.7142857142857143,77,1500,40,93884,1219.2727272727273,517.874091812367,48,57,1500,40,7759,136.12280701754386,349.8391645582114,48
147.32.84.165,46.4.36.120,2070,443,6,6,48,40,264,44.0,4.0,0.4733879566192627,0.027278900146484375,1.0087840557098389,0.20175681114196778,0.213681102916719,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,205.188.186.137,1525,587,6,74,1064,40,8432,113.94594594594595,207.01468102344896,3.1211001873016357,8.106231689453125e-06,9.786211013793945,0.134057685120465,0.3605470083429852,59,0.8082191780821918,32,1064,40,5618,175.5625,293.29911539885353,48,42,462,40,2814,67.0,69.7683240992576,48
147.32.84.165,212.117.171.138,1938,65500,6,40,1500,40,18521,463.025,645.6664962463207,3.356494188308716,1.5974044799804688e-05,4.827665090560913,0.12378628437335674,0.5300144715798297,28,0.717948717948718,19,1500,40,15591,820.578947368421,717.5954963619073,48,21,1500,40,2930,139.52380952380952,328.3959020461821,48
147.32.84.165,46.4.36.120,2124,443,6,6,48,40,264,44.0,4.0,0.47345709800720215,0.027359962463378906,1.0088379383087158,0.20176758766174316,0.21365962872433597,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2095,443,6,6,48,40,264,44.0,4.0,0.4734840393066406,0.02728891372680664,1.0085899829864502,0.20171799659729003,0.2136947213247939,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1345,65500,6,72,1500,40,49131,682.375,696.9712539405369,3.2759299278259277,0.0002009868621826172,5.772516965866089,0.08130305585726885,0.39939649609310324,45,0.6338028169014085,44,1500,40,44132,1003.0,660.7572446546739,48,28,1500,40,4999,178.53571428571428,384.2351848749908,48
147.32.84.165,212.117.171.138,1831,65500,6,54,1500,40,25000,462.962962962963,615.1847046623316,0.6126818656921387,9.059906005859375e-06,3.0087320804595947,0.05676852981999235,0.12059476849117269,34,0.6415094339622641,27,1500,40,22391,829.2962962962963,642.4185675338225,48,27,1500,40,2609,96.62962962962963,275.3227262078623,48
147.32.84.165,46.4.36.120,1782,443,6,6,48,40,264,44.0,4.0,0.47571802139282227,0.027211904525756836,1.0108540058135986,0.20217080116271974,0.21431278698150155,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,204.127.217.16,1674,25,6,3,48,48,144,48.0,0.0,6.009987115859985,2.9102139472961426,8.920201063156128,4.460100531578064,1.5498865842819214,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,182.72.80.42,1277,6667,6,2,48,48,96,48.0,0.0,2.9629790782928467,2.9629790782928467,2.9629790782928467,2.9629790782928467,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1425,65500,6,39,1500,40,13068,335.0769230769231,554.3454622514174,9.730218172073364,1.5020370483398438e-05,11.969462156295776,0.3149858462183099,1.5505740657878058,22,0.5789473684210527,20,1500,40,10484,524.2,659.9894393094482,48,19,1407,40,2584,136.0,308.18518014849104,48
147.32.84.165,1.22.16.143,1085,3128,6,3,48,48,144,48.0,0.0,6.00885009765625,3.004239797592163,9.013089895248413,4.5065449476242065,1.5023051500320435,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,2179,443,6,6,48,40,264,44.0,4.0,0.473391056060791,0.0272829532623291,1.0081191062927246,0.20162382125854492,0.21358206759175724,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1863,443,6,6,48,40,264,44.0,4.0,0.5598680973052979,0.027270078659057617,1.142524003982544,0.22850480079650878,0.2470674437517969,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1607,443,6,6,48,40,264,44.0,4.0,0.47274208068847656,0.02734088897705078,1.008409023284912,0.20168180465698243,0.21353612906549305,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,60.190.223.75,1515,88,6,3,48,48,144,48.0,0.0,6.008681058883667,2.9839799404144287,8.992660999298096,4.496330499649048,1.5123505592346191,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,2188,443,6,6,48,40,264,44.0,4.0,0.4738919734954834,0.027379989624023438,1.0090229511260986,0.20180459022521974,0.21360796030734516,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2025,443,6,6,48,40,264,44.0,4.0,0.47342514991760254,0.027385950088500977,1.008263111114502,0.2016526222229004,0.2133534010300767,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1915,65500,6,32,1500,40,11726,366.4375,579.0402046436413,2.9569809436798096,0.00015997886657714844,4.144949913024902,0.13370806171048072,0.520879144014205,16,0.5161290322580645,16,1500,40,8630,539.375,666.8828490634618,48,16,1500,40,3096,193.5,407.46487578685844,48
147.32.84.165,41.93.130.4,1748,6667,6,2,48,48,96,48.0,0.0,3.125804901123047,3.125804901123047,3.125804901123047,3.125804901123047,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,180.222.136.3,1455,6667,6,2,48,48,96,48.0,0.0,2.8137879371643066,2.8137879371643066,2.8137879371643066,2.8137879371643066,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1814,443,6,6,48,40,264,44.0,4.0,0.566025972366333,0.026839017868041992,1.1089999675750732,0.22179999351501464,0.24068986921681046,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2014,443,6,6,48,40,264,44.0,4.0,0.4738278388977051,0.027273178100585938,1.0085690021514893,0.20171380043029785,0.21360788823206364,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1688,65500,6,27,1500,40,5668,209.92592592592592,397.6660543839867,1.6445097923278809,0.000164031982421875,2.8656530380249023,0.11021742453941932,0.31261085635399677,16,0.6153846153846154,16,1500,40,4170,260.625,481.6539051798501,48,11,749,40,1498,136.1818181818182,203.81355926961473,48
147.32.84.165,65.55.72.7,1770,443,6,155,1500,40,129923,838.2129032258065,705.5511411207076,0.5526840686798096,2.86102294921875e-06,2.3883140087127686,0.015508532524108887,0.05661525038148391,24,0.15584415584415584,60,1500,40,5754,95.9,236.15381287062323,48,95,1500,40,124169,1307.042105263158,457.34326428301245,48
147.32.84.165,91.220.0.52,1165,80,6,11,418,40,1008,91.63636363636364,113.33881043320166,3.0044848918914795,1.4066696166992188e-05,3.385456085205078,0.3385456085205078,0.8904156728424658,5,0.5,6,418,40,634,105.66666666666667,139.72552459097165,48,5,206,40,374,74.8,65.67312996956974,48
147.32.84.165,46.4.36.120,2082,443,6,6,48,40,264,44.0,4.0,0.4736649990081787,0.027292966842651367,1.0090608596801758,0.20181217193603515,0.2137547174037376,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,94.100.176.20,2091,25,6,3,48,48,144,48.0,0.0,6.0081188678741455,2.9682979583740234,8.976416826248169,4.4882084131240845,1.519910454750061,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1956,443,6,6,48,40,264,44.0,4.0,0.4690208435058594,0.02745199203491211,1.0084729194641113,0.20169458389282227,0.21335753064882904,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,94.63.149.150,1038,80,6,48,368,40,2810,58.541666666666664,57.27563412035601,95.0017659664154,0.00011992454528808594,1139.7286689281464,24.24954614740737,41.284822231730615,33,0.7021276595744681,18,80,40,905,50.27777777777778,8.21790427160621,48,30,368,40,1905,63.5,71.71273712993158,48
147.32.84.165,212.117.171.138,1601,65500,6,18,1336,40,2874,159.66666666666666,339.1597460391391,6.458590030670166,0.00010085105895996094,7.317911148071289,0.4304653616512523,1.508253992516801,12,0.7058823529411765,9,845,40,1185,131.66666666666666,252.22741061721794,48,9,1336,40,1689,187.66666666666666,406.0443325549564,48
147.32.84.165,65.54.234.75,1835,80,6,35,1500,40,24197,691.3428571428572,689.3702692771609,0.3899650573730469,6.9141387939453125e-06,1.9144980907440186,0.05630876737482408,0.10266878062171275,13,0.38235294117647056,16,1064,40,2138,133.625,265.2293524008985,48,19,1500,40,22059,1161.0,577.6443086956031,48
147.32.84.165,46.4.36.120,2240,443,6,6,48,40,264,44.0,4.0,0.47359204292297363,0.027220964431762695,1.0082249641418457,0.20164499282836915,0.2135520110376289,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1653,443,6,6,48,40,264,44.0,4.0,0.6256270408630371,0.027323007583618164,1.2101068496704102,0.24202136993408202,0.2657594420561578,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1659,65500,6,65,1500,40,36041,554.4769230769231,659.6835163736835,0.5255119800567627,2.002716064453125e-05,1.9008300304412842,0.029700469225645065,0.07524231393820292,46,0.71875,33,1500,40,32727,991.7272727272727,632.2161728840842,48,32,1500,40,3314,103.5625,267.00186533758523,48
147.32.84.165,46.4.36.120,1892,443,6,6,48,40,264,44.0,4.0,0.568040132522583,0.027194976806640625,1.1112689971923828,0.22225379943847656,0.24118185172599835,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.55.16.187,1329,443,6,80,1500,40,61827,772.8375,701.1280810905736,0.26235079765319824,3.0994415283203125e-06,1.9597680568695068,0.024807190593284897,0.05739058938941755,24,0.3037974683544304,33,1500,40,5692,172.4848484848485,344.59665673224055,48,47,1500,40,56135,1194.3617021276596,567.9891153261808,48
147.32.84.165,46.4.36.120,2136,443,6,6,48,40,264,44.0,4.0,0.47371506690979004,0.02729177474975586,1.0085258483886719,0.20170516967773439,0.21362361090105605,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1932,443,6,6,48,40,264,44.0,4.0,0.47467994689941406,0.027299880981445312,1.0224671363830566,0.20449342727661132,0.21695367339214544,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1442,65500,6,155,1500,40,119141,768.6516129032258,693.5062815125747,6.697487115859985,1.811981201171875e-05,14.633465051651001,0.09502250033539611,0.6942315646386568,105,0.6818181818181818,91,1500,40,111195,1221.923076923077,496.1897286624273,48,64,1500,40,7946,124.15625,327.453537675099,48
147.32.84.165,178.123.248.251,2107,6667,6,2,48,48,96,48.0,0.0,2.963900089263916,2.963900089263916,2.963900089263916,2.963900089263916,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1325,65500,6,96,1500,40,64109,667.8020833333334,687.8705156100672,1.509399175643921,0.0001621246337890625,3.555600166320801,0.037427370171797904,0.1580863110937058,67,0.7052631578947368,55,1500,40,57927,1053.2181818181818,624.3840220106122,48,41,1500,40,6182,150.78048780487805,344.0115931253482,48
147.32.84.165,65.54.186.10,1594,443,6,28,1500,40,12704,453.7142857142857,590.1026458617697,0.36858606338500977,4.0531158447265625e-06,1.9091911315917969,0.07071078265154804,0.09554780570967986,13,0.48148148148148145,14,1064,40,2404,171.71428571428572,276.1413790515463,48,14,1500,40,10300,735.7142857142857,679.0730476772236,48
147.32.84.165,46.4.36.120,1776,443,6,6,48,40,264,44.0,4.0,0.5624830722808838,0.027348995208740234,1.0987229347229004,0.21974458694458007,0.23802017824270677,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1799,65500,6,143,1500,40,103068,720.7552447552448,698.1917725694577,3.8404159545898438,8.106231689453125e-06,7.852403879165649,0.05529861886736373,0.343161699704461,101,0.7112676056338029,80,1500,40,93558,1169.475,562.0470170501754,48,63,1500,40,9510,150.95238095238096,353.53576539717443,48
147.32.84.165,94.63.150.52,1046,80,6,10,216,40,757,75.7,68.46320179483283,0.13621187210083008,5.9604644775390625e-06,0.410477876663208,0.04560865296257867,0.06350774526651788,5,0.5555555555555556,5,209,40,377,75.4,66.87181768129231,48,5,216,40,380,76.0,70.01714075853141,44
147.32.84.165,60.190.223.75,1502,88,6,3,48,48,144,48.0,0.0,6.0085930824279785,2.782928943634033,8.791522026062012,4.395761013031006,1.6128320693969727,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1404,65500,6,35,1500,40,16519,471.9714285714286,643.8739666254253,7.546102046966553,7.867813110351562e-06,8.806841135025024,0.2590247392654419,1.2707507081502853,26,0.7647058823529411,17,1500,40,13219,777.5882352941177,707.4506891004139,48,18,1500,40,3300,183.33333333333334,402.37945054664783,48
147.32.84.165,212.117.171.138,1702,65500,6,32,1500,40,11687,365.21875,577.7813023960168,0.8326129913330078,1.621246337890625e-05,2.135024070739746,0.06887174421741117,0.16307047393115787,16,0.5161290322580645,16,1500,40,8629,539.3125,666.8669956173794,48,16,1500,40,3058,191.125,402.9064523869033,48
147.32.84.165,212.117.171.138,1890,65500,6,65,1500,40,36381,559.7076923076924,669.7827598001039,3.372492790222168,5.9604644775390625e-06,4.851045846939087,0.07579759135842323,0.4192189658353052,46,0.71875,33,1500,40,33067,1002.030303030303,645.8183666620902,48,32,1500,40,3314,103.5625,267.00186533758523,48
147.32.84.165,212.117.171.138,1718,65500,6,32,1500,40,11727,366.46875,579.0738286466049,0.5000259876251221,0.00026297569274902344,1.8898890018463135,0.06096416134988108,0.1080019518740329,20,0.6451612903225806,16,1500,40,8630,539.375,666.8828490634618,48,16,1500,40,3097,193.5625,407.586949120982,48
147.32.84.165,205.188.186.137,1531,587,6,34,1025,40,3420,100.58823529411765,178.33133696561757,29.81937599182129,8.702278137207031e-05,32.5802481174469,0.9872802459832394,5.097128420227006,27,0.8181818181818182,15,1025,40,1767,117.8,242.75452621938896,48,19,462,40,1653,87.0,99.83460005639856,48
147.32.84.165,212.117.171.138,1341,65500,6,181,1500,40,152428,842.1436464088398,694.90716525014,1.4719979763031006,0.00011086463928222656,4.395796775817871,0.02442109319898817,0.11225342913986805,119,0.6611111111111111,117,1500,40,146506,1252.1880341880342,486.1384019389183,48,64,1500,40,5922,92.53125,253.68342530295018,48
147.32.84.165,94.245.116.9,1862,80,6,12,1064,40,2557,213.08333333333334,340.47257802778904,0.2548079490661621,7.867813110351562e-06,0.9847390651702881,0.08952173319729892,0.07158624812145926,7,0.6363636363636364,6,1064,40,1504,250.66666666666666,373.3142852283523,48,6,845,40,1053,175.5,299.42375211952265,48
147.32.84.165,92.87.4.97,2036,6667,6,2,48,48,96,48.0,0.0,2.9134349822998047,2.9134349822998047,2.9134349822998047,2.9134349822998047,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,74.3.164.223,1308,443,6,114,1500,40,89518,785.2456140350877,727.7876300203158,5.6026270389556885,0.0002980232238769531,101.67899107933044,0.899814080348057,1.1667775951946837,102,0.9026548672566371,55,294,40,2470,44.90909090909091,33.930020350594184,48,59,1500,48,87048,1475.3898305084747,187.42546694431024,48
147.32.84.165,64.4.2.109,1828,80,6,30,1500,40,18058,601.9333333333333,655.0492568417195,0.264937162399292,4.0531158447265625e-06,1.5783109664916992,0.054424516085920666,0.0809093783626208,11,0.3793103448275862,13,1064,40,2571,197.76923076923077,368.30341877862566,48,17,1500,40,15487,911.0,658.0657932420544,48
147.32.84.165,46.4.36.120,1751,443,6,6,48,40,264,44.0,4.0,0.744204044342041,0.0272371768951416,1.3086471557617188,0.26172943115234376,0.2987427150808681,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2171,443,6,6,48,40,264,44.0,4.0,0.47342801094055176,0.027274131774902344,1.0086588859558105,0.20173177719116211,0.2137026546559618,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.2.109,1647,80,6,150,1500,40,119085,793.9,669.842466554637,4.499279975891113,2.86102294921875e-06,6.562723159790039,0.0440451218777855,0.36864504106575546,26,0.174496644295302,60,1500,40,7915,131.91666666666666,323.1394070504074,48,90,1416,40,111170,1235.2222222222222,437.3658722086575,48
147.32.84.165,65.55.40.23,1405,443,6,121,1500,40,99688,823.8677685950413,701.641121590369,0.4199209213256836,2.86102294921875e-06,2.5820260047912598,0.0215168833732605,0.0673414558124345,24,0.2,49,1500,40,9601,195.9387755102041,407.1804698497609,48,72,1500,40,90087,1251.2083333333333,513.3664474573696,48
147.32.84.165,183.83.68.80,2200,6667,6,2,48,48,96,48.0,0.0,2.963996171951294,2.963996171951294,2.963996171951294,2.963996171951294,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,119.154.54.142,1399,6667,6,2,48,48,96,48.0,0.0,3.114123821258545,3.114123821258545,3.114123821258545,3.114123821258545,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1856,65500,6,19,1296,40,2874,151.26315789473685,323.71199709573926,1.350203037261963,0.0012969970703125,3.3035590648651123,0.1835310591591729,0.3023850871819564,12,0.6666666666666666,10,845,40,1225,122.5,240.8589836398053,48,9,1296,40,1649,183.22222222222223,393.4750529372232,48
147.32.84.165,91.220.0.52,1808,80,6,3,48,48,144,48.0,0.0,5.998727083206177,3.0939269065856934,9.09265398979187,4.546326994895935,1.4524000883102417,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,64.4.56.87,1621,80,6,45,1492,40,33232,738.4888888888889,702.2947346527578,0.2639429569244385,4.0531158447265625e-06,1.482539176940918,0.03369407220320268,0.06755366245806063,19,0.4318181818181818,19,1064,40,2027,106.6842105263158,231.6276623402715,48,26,1492,40,31205,1200.1923076923076,556.3839998826745,48
147.32.84.165,212.117.171.138,1866,65500,6,18,1336,40,2874,159.66666666666666,339.1597460391391,1.5350100994110107,0.0001461505889892578,2.98958683013916,0.1758580488317153,0.3556665676159665,12,0.7058823529411765,9,845,40,1185,131.66666666666666,252.22741061721794,48,9,1336,40,1689,187.66666666666666,406.0443325549564,48
147.32.84.165,27.255.59.65,1519,6667,6,6,48,40,264,44.0,4.0,0.4849240779876709,0.14884686470031738,1.3911218643188477,0.27822437286376955,0.1532259017063141,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1460,65500,6,44,1500,40,18649,423.84090909090907,627.0815860788559,0.5545411109924316,6.198883056640625e-06,1.978065013885498,0.04600151195082554,0.10812297370720973,24,0.5581395348837209,22,1500,40,15718,714.4545454545455,718.2218400816338,48,22,1500,40,2931,133.22727272727272,318.9160521941588,48
147.32.84.165,205.188.186.137,1528,587,6,59,1064,40,6195,105.0,190.6277764454655,2.1934099197387695,0.0002830028533935547,7.832475900650024,0.1350426879422418,0.2831135652622099,48,0.8275862068965517,26,1064,40,3752,144.30769230769232,267.83243458877695,48,33,462,40,2443,74.03030303030303,79.21680448004315,48
147.32.84.165,46.4.36.120,1703,443,6,6,48,40,264,44.0,4.0,0.5084450244903564,0.027415990829467773,1.0072009563446045,0.2014401912689209,0.21491668756836457,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,59.103.193.24,1450,6667,6,2,48,48,96,48.0,0.0,3.0042171478271484,3.0042171478271484,3.0042171478271484,3.0042171478271484,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,76.96.30.116,2194,25,6,3,48,48,144,48.0,0.0,6.008859157562256,2.9290859699249268,8.937945127487183,4.468972563743591,1.5398865938186646,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,79.132.91.208,1532,6667,6,2,48,48,96,48.0,0.0,2.9543302059173584,2.9543302059173584,2.9543302059173584,2.9543302059173584,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,2093,443,6,6,48,40,264,44.0,4.0,0.47342395782470703,0.027272939682006836,1.0088279247283936,0.2017655849456787,0.21370807712734344,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,94.100.176.20,1803,25,6,3,48,48,144,48.0,0.0,6.013803958892822,2.993844985961914,9.007648944854736,4.503824472427368,1.509979486465454,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1870,65500,6,63,1500,40,33634,533.8730158730159,655.9194078462057,3.1075382232666016,4.0531158447265625e-06,5.598643064498901,0.09030069458869196,0.39445802253657797,44,0.7096774193548387,32,1500,40,31051,970.34375,639.647246993167,48,31,1336,40,2583,83.3225806451613,228.78858914371696,48
147.32.84.165,91.220.0.52,1286,80,6,10,289,40,831,83.1,84.32609323335217,0.1535489559173584,4.0531158447265625e-06,0.4031028747558594,0.0447892083062066,0.06344477210528346,5,0.5555555555555556,5,289,40,457,91.4,98.84857105694547,48,5,206,40,374,74.8,65.67312996956974,48
147.32.84.165,64.4.2.109,1722,80,6,20,1426,40,11196,559.8,618.1076443468403,0.265214204788208,4.0531158447265625e-06,1.2433509826660156,0.0654395254034745,0.08580300580870813,9,0.47368421052631576,9,1426,40,2778,308.6666666666667,507.7182070575939,48,11,1416,40,8418,765.2727272727273,624.4357585283899,48
147.32.84.165,120.63.27.163,1624,6667,6,6,48,40,264,44.0,4.0,0.4410891532897949,0.15323400497436523,1.315263032913208,0.2630526065826416,0.13383956992616575,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2028,443,6,6,48,40,264,44.0,4.0,0.4736440181732178,0.02734518051147461,1.009019136428833,0.2018038272857666,0.213713715282814,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,61.17.216.4,1912,6667,6,10,329,40,967,96.7,109.61026411791917,0.4680631160736084,0.00011110305786132812,1.0473389625549316,0.11637099583943684,0.15214367405189422,5,0.5555555555555556,5,329,40,497,99.4,114.84180423521741,48,5,302,40,470,94.0,104.0461436094582,48
147.32.84.165,46.4.36.120,2052,443,6,6,48,40,264,44.0,4.0,0.47249889373779297,0.027337074279785156,1.0076000690460205,0.2015200138092041,0.2131707536346638,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,117.204.74.3,1343,6667,6,2,48,48,96,48.0,0.0,3.0443789958953857,3.0443789958953857,3.0443789958953857,3.0443789958953857,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,2153,443,6,6,48,40,264,44.0,4.0,0.47314906120300293,0.027373075485229492,1.0081260204315186,0.20162520408630372,0.21345630758644926,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1750,65500,6,47,1500,40,25462,541.7446808510638,655.3833527542879,0.5612220764160156,0.00010800361633300781,3.2174458503723145,0.0699444750080938,0.12535570757009243,31,0.6739130434782609,25,1500,40,20793,831.72,686.173944127872,48,22,1500,40,4669,212.22727272727272,422.4376158158721,48
147.32.84.165,46.4.36.120,2141,443,6,6,48,40,264,44.0,4.0,0.47299695014953613,0.02732396125793457,1.0086560249328613,0.20173120498657227,0.2135826430824381,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
